1024	7	14	1.976169
1024	7	16	1.970303
1024	8	1	27.073452
1024	8	2	14.347179
1024	8	4	7.429780
1024	8	6	5.150633
1024	8	8	3.873347
1024	8	10	3.120190
1024	8	12	2.624109
1024	8	14	2.253856
1024	8	16	2.023893
1024	9	1	30.990920
1024	9	2	14.805785
1024	9	4	7.099794
1024	9	6	4.967494
1024	9	8	3.772672
1024	9	10	3.101981
1024	9	12	2.666432
1024	9	14	2.366982
1024	9	16	2.150582
1024	10	1	27.250830
1024	10	2	14.607501
1024	10	4	7.628733
1024	10	6	5.615825
1024	10	8	4.262471
1024	10	10	3.555281
1024	10	12	3.041805
1024	10	14	2.688732
1024	10	16	2.439108
1024	11	1	30.125921
1024	11	2	15.919734
1024	11	4	8.442574
1024	11	6	6.338378
1024	11	8	4.754516
1024	11	10	3.945179
1024	11	12	3.424395
1024	11	14	3.011298
1024	11	16	2.741243
1024	12	1	33.366574
1024	12	2	17.563320
1024	12	4	10.029712
1024	12	6	6.893425
1024	12	8	5.339042
1024	12	10	4.348047
1024	12	12	3.766083
1024	12	14	3.337080
1024	12	16	3.017245
1024	13	1	36.072406
1024	13	2	19.913945
1024	13	4	10.297509
1024	13	6	7.522920
1024	13	8	5.720975
1024	13	10	4.748646
1024	13	12	4.100764
1024	13	14	3.640442
1024	13	16	3.307119
1024	14	1	39.450849
1024	14	2	21.485128
1024	14	4	11.633920
1024	14	6	8.155025
1024	14	8	6.211441
1024	14	10	5.147662
1024	14	12	4.440859
1024	14	14	3.925510
1024	14	16	3.593155
1024	15	1	41.949417
1024	15	2	21.956939
1024	15	4	12.374923
1024	15	6	8.569097
1024	15	8	6.697845
1024	15	10	5.540301
1024	15	12	4.792608
1024	15	14	4.245296
1024	15	16	3.887312
1024	16	1	45.632666
1024	16	2	24.151763
1024	16	4	13.101429
1024	16	6	9.381649
1024	16	8	7.265332
1024	16	10	5.978173
1024	16	12	5.165321
1024	16	14	4.565962
1024	16	16	4.162784
2048	2	1	24.479888
2048	2	2	12.597497
2048	2	4	7.346521
2048	2	6	4.970051
2048	2	8	3.791689
2048	2	10	3.121562
2048	2	12	2.731657
2048	2	14	2.417653
2048	2	16	2.233456
2048	3	1	48.665713
2048	3	2	25.409098
2048	3	4	13.839006
2048	3	6	9.836085
2048	3	8	7.546477
2048	3	10	6.321902
2048	3	12	5.478105
2048	3	14	4.881549
2048	3	16	4.508959
2048	4	1	72.852791
2048	4	2	37.900350
2048	4	4	21.538535
2048	4	6	14.819485
2048	4	8	11.664948
2048	4	10	9.625927
2048	4	12	8.348752
2048	4	14	7.524156
2048	4	16	7.260710
2048	5	1	97.305144
2048	5	2	50.936795
2048	5	4	27.815877
2048	5	6	19.989545
2048	5	8	15.336015
2048	5	10	12.745391
2048	5	12	11.071121
2048	5	14	9.921768
2048	5	16	9.170320
2048	6	1	121.493742
2048	6	2	63.967873
2048	6	4	34.733435
2048	6	6	24.663728
2048	6	8	19.120256
2048	6	10	15.841098
2048	6	12	13.835118
2048	6	14	12.400050
2048	6	16	11.457996
2048	7	1	145.762258
2048	7	2	77.582871
2048	7	4	41.289224
2048	7	6	29.545979
2048	7	8	22.979307
2048	7	10	19.068903
2048	7	12	16.660118
2048	7	14	14.976250
2048	7	16	13.788824
2048	8	1	170.880433
2048	8	2	89.967405
2048	8	4	48.651885
2048	8	6	34.803126
2048	8	8	26.880630
2048	8	10	22.238965
2048	8	12	19.494867
2048	8	14	17.521704
2048	8	16	16.101222
2048	9	1	194.860096
2048	9	2	103.160469
2048	9	4	55.424599
2048	9	6	39.432610
2048	9	8	30.497502
2048	9	10	25.641270
2048	9	12	22.252835
2048	9	14	20.034656
2048	9	16	18.605742
2048	10	1	217.610440
2048	10	2	117.333636
2048	10	4	63.448520
2048	10	6	44.615804
2048	10	8	34.560531
2048	10	10	28.832760
2048	10	12	25.226373
2048	10	14	22.649526
2048	10	16	20.855230
2048	11	1	244.093537
2048	11	2	129.980407
2048	11	4	70.057522
2048	11	6	48.966212
2048	11	8	38.570269
2048	11	10	32.180219
2048	11	12	27.902124
2048	11	14	25.107689
2048	11	16	23.156466
2048	12	1	267.500642
2048	12	2	140.751731
2048	12	4	76.849672
2048	12	6	55.077897
2048	12	8	42.536745
2048	12	10	35.245282
2048	12	12	30.750306
2048	12	14	27.593629
2048	12	16	25.606511
2048	13	1	290.740647
2048	13	2	154.551301
2048	13	4	83.406551
2048	13	6	59.486272
2048	13	8	46.536343
2048	13	10	38.495818
2048	13	12	33.528026
2048	13	14	30.102329
2048	13	16	27.807295
2048	14	1	315.290707
2048	14	2	165.814545
2048	14	4	91.017562
2048	14	6	64.491135
2048	14	8	50.090624
2048	14	10	41.803480
2048	14	12	36.364092
2048	14	14	32.730975
2048	14	16	30.202070
2048	15	1	339.969916
2048	15	2	180.228498
2048	15	4	97.176147
2048	15	6	69.148900
2048	15	8	54.175255
2048	15	10	44.920908
2048	15	12	39.159231
2048	15	14	35.083726
2048	15	16	32.603028
2048	16	1	363.765166
2048	16	2	194.965140
2048	16	4	102.617381
2048	16	6	73.691395
2048	16	8	57.783842
2048	16	10	48.405518
2048	16	12	42.106641
2048	16	14	37.808830
2048	16	16	34.996317
